,time_list,name_list,id_list,text_list,Lang
697,2013-09-13 02:29:13,SmartTrader,@USKOTM,"Lots of $VIX option action today.  Bought #VIX Oct 14 calls.  Syria, Fed shutdown, debt ceiling fight all catalysts for profit.",en
698,2013-09-12 09:31:01,Nicholas Allaham,@NicholasAllaham,"Volatility on the horizon $VIX #VIX
U.S. federal budget
U.S. debt ceiling
Sounds familiar? 
#gridlock #debtceiling #budget #volatility",en
699,2013-09-11 04:14:55,Chris Kimble,@KimbleCharting,Excess fear $VIX (at resistance) continues to push $SPY (on support) higher.  $SPX #VIX #SPY  http://stks.co/dhz0 ,en
700,2013-09-06 07:03:23,Madison Montana!!,@tlmontana,“@CBOE: #VIX Spread Trade Still Has The Pit Buzzing http://www.cboeoptionshub.com/2013/09/05/vix-spread-trade-still-pit-buzzing/ …”,en
701,2013-09-03 12:00:10,RealVIXX,@RealVIXX,I'm ROVIX. VIXX TV Ep. 64 is physical training part. #VIX... http://dw.am/L1cG6d ,en
702,2013-08-31 03:37:20,WSJ MoneyBeat,@WSJMoneyBeat,Good ol' fear gauge shows people are feeling uneasy heading into long holiday weekend http://on.wsj.com/18bHPJS  via @kaitlyn_kiernan #VIX $VXX,en
703,2013-08-30 21:03:20,Yahoo Finance,@YahooFinance,"#Volatility is increasing, but is it enough to justify getting into the #VIX? Schaeffer's @RyanDetrick on #Breakout:.http://yhoo.it/18adFXr ",en
704,2013-08-22 00:31:37,"2 b successful in invsting, 1 has to survive 30yrs",@DULIIPTMEHTA,"What is India #VIX or India Volatility Index? 

http://www.goodreturns.in/news/2013/08/21/what-is-india-vix-or-india-volatili-202537.html … via @oneindiamoney",en
705,2013-08-11 01:58:01,Hamzei Analytics,@HunterKillerSub,$VIX & $VXN Chart: keep an eye on slope of 0 sigmas and shape of CIs - we may be setting up for a run-up in #VIX #VXN,en
706,2013-08-07 13:05:59,Holger Zschaepitz,@Schuldensuehner,#Crash alert? Fear gauge shows complacency has taken hold. Vola index #Vix at multiyear low. http://www.ft.com/intl/cms/s/0/7ad94946-fe9d-11e2-97dc-00144feabdc0.html#axzz2a7r8HKXj …,en
707,2013-08-03 00:47:20,Lawrence McDonald,@Convertbond,"Vol cheapening as traders are pounding out low August volatility bets #VIX close to breaking 12, I'm a buyer of vol here",en
708,2013-07-31 05:30:45,Lawrence McDonald,@Convertbond,"The Gift the Keeps Giving

#VIX Average Since 1990 = 20.7
Current = 13.39",en
709,2013-07-23 04:28:29,Andrea Calissano,@thewavetrading,$VIX: Maybe there is a potential Ending Diagonal visible in a 60 min chart #vix #elliottwave http://stks.co/jdg9 ,en
710,2013-07-13 19:16:01,Alexis Augusto,@AlexisDAugusto,Swimsuit preliminary round last night! #missflusa #missfloridausa #pageant #vix #swimsuit #bikini #fit… http://instagram.com/p/btDyvzkfBH/ ,en
711,2013-07-10 21:10:24,Bill Watts,@wlwatts,Is #VIX vexed now that people trade it like crazy? Citi's top equity trader thinks so http://on.mktw.net/1bnHcjY  via @vicrek,en
712,2013-07-10 04:25:42,Jeff Kilburg,@jeffkilburg,#KillirCall by @BrianStutland last week on @CNBCOptions stating the #VIX was calling out a 1650 S&P print!! #Filled,en
713,2013-07-03 19:30:30,Russell Rhoads,@RussellRhoads,Academically it's going to be an interesting day to watch the volatility indexes with the holiday + ECB tomorrow. #study #vix #vstoxx,en
714,2013-07-03 04:35:56,Yahoo Finance,@YahooFinance,“Tracking Volatility: How The #VIX Is Calculated” http://yhoo.it/19Uja1y  (via @Investopedia),en
715,2013-07-02 17:47:23,Biondi London,@Biondi_Boutique,Your favourite colour ? -  #blue #Vix #Curacao super tri style bikini tie side pant - FREE next day delivery,en
716,2013-07-02 04:23:22,John Melloy,@JohnMelloy,People playing the roller coaster that our markets have become. #VIX futures set record http://cnb.cx/11Z8EgT  (H/T @Benzinga),en
717,2013-06-27 01:05:51,Alessio Rastani,@alessiorastani,@NRGTICO Yes golden cross on the #VIX could be a very beautiful trade http://bit.ly/19BAl4q  #spx,en
718,2013-06-27 00:52:05,Alessio Rastani,@alessiorastani,Major Danger Ahead For Stocks As #VIX Index Gives Bearish Signal http://bit.ly/19BAl4q  [article and PICS] #SPX #Dow #leadingtrader,en
719,2013-06-26 19:51:54,Alessio Rastani,@alessiorastani,Signal the alarm! We're going down! Volatility Index #VIX says Stocks Will Crash: http://bit.ly/19BAl4q  [Article] #leadingtrader #forex,en
720,2013-06-26 04:45:15,Matt Egan,@MattEganCNN,"If the #VIX fear gauge climbs above 20, investors might want to brace for stocks to stall: http://fxn.ws/1343pl6  #volatility",en
721,2013-06-24 22:02:17,Yahoo Finance,@YahooFinance,#VIX hits a high RT @CNBC: The Volatility Index has risen to its highest level this year (via @KristenScholer),en
722,2013-06-21 00:54:16,Pete Najarian,@petenajarian,"The #VIX is a point off the highs, still up over 10%, S&P near 1600 levels, EEM 5:1 puts, on 770,000 options total..",en
723,2013-06-21 00:21:16,Madison Montana!!,@tlmontana,RT “@CBOE: Huge #VIX Call Buyer Today http://www.cboeoptionshub.com/2013/06/20/huge-vix-call-buyer-today-2/ …”,en
724,2013-06-13 14:39:21,Victoria Paul,@MissLAUSA,Thanks D for vining swimsuit for me! #missusa #prelims #vix  https://vine.co/v/blwt5vUpv95 ,en
725,2013-06-11 05:00:09,NetElixir,@NetElixir,@graceViX to co-host our 6/27 #webinar - Using #PaidSearch to promote #ViX as Official Swimwear Sponsor of #MissUSA! http://bit.ly/11RUWuT ,en
726,2013-06-04 01:07:37,Mabelynn Capeluj,@MabelynnCapeluj,@misstnusa @sarw3st @realmissohusa #MissCaliforniaUSA #MissUSA #VIX #swimsuitshoot! @ Planet Hollywood… http://instagram.com/p/aGsYYwEcd4/ ,en
727,2013-05-31 04:24:01,Third Way Economic,@ThirdWayEcon,Which event generated more market uncertainty: 9/11 or the debt ceiling fight of 2011? The #VIX can tell you: http://bit.ly/10Y8Ufm ,en
728,2013-05-29 21:10:00,Stacy Herbert,@stacyherbert,Only a few hours from now til the next #KeiserReport featuring an awesome interview with @PlanetPonzi! #ponzi #osborne #VIX #gold,en
729,2013-05-29 17:09:10,Andrea Calissano,@thewavetrading,$SPX: Follow up of the short term EWP #spx #vix #elliottwave http://stks.co/hXa8 ,en
730,2013-05-29 15:01:54,rob,@RobTTTrade,#VIX if your a believer than there's a spike soon ,en
731,2013-05-27 01:46:26,Andrea Calissano,@thewavetrading,Weekly Technical Analysis #spx #vix #elliottwave http://stks.co/fXAd ,en
732,2013-05-26 04:00:52,Cboe,@CBOE,"New on CBOE Options Hub: This Week in VIX and VXN - 5/24/2013 by Russell Rhoads, CFA — http://www.cboeoptionshub.com/2013/05/25/this-week-in-vix-and-vxn-6/ … #VIX $VIX $SPX",en
733,2013-05-25 18:11:44,Ashraf Laidi,@alaidi,The Next Top in the $VIX  http://www.cityindex.co.uk/market-analysis/market-news/11551472013/vix-index-looking-at-next-top/?cid=0000215115 …  #vix $SPX #ftse,en
734,2013-05-25 02:16:57,Third Way Economic,@ThirdWayEcon,Wall Street investors are serial info-gatherers. @LaurenOpp explains why one go-to source is the #VIX: http://bit.ly/10Y8Ufm ,en
735,2013-05-13 17:32:06,Soho Soho Boutique,@SohoSohoSA,Eleni Menegaki enjoy the sun with ViX Paula Hermanny swimwear! SHOP NOW http://www.sohosoho.gr/en/designers/angola_tri_ripple_colourmulti.html?designer=vix … #vix #elenimenegaki,en
736,2013-05-04 01:44:11,Lawrence McDonald,@Convertbond,"The gift that keeps on giving

#VIX nearing a 12 again",en
737,2013-05-04 01:31:15,ETF Trends,@ETFtrends,"#VIX #ETFs Drop on #JobsReport as S&P 500 Clears 1,600 http://bit.ly/13RRELF  #sp500 #volatility $VXX $TLT $FXY $SPY $UVXY",en
738,2013-04-25 17:07:18,Biondi London,@Biondi_Boutique,Feet out girls- pedicure time  #perfect flip flop #Vix #gold #iipanemas @rona_alan @HarrietteEarp,en
739,2013-04-22 22:22:26,Futures Magazine,@FuturesTradeMag,#VIX has biggest weekly increase of 2013 as stocks drop - http://www.futuresmag.com/2013/04/22/vix-has-biggest-weekly-increase-of-2013-as-stocks#.UXVHlcygDus.twitter …,en
740,2013-04-18 03:02:48,Yahoo Finance,@YahooFinance,The #VIX about to take the #market on wild ride: http://yhoo.it/15mJ2jU   (via @CNBC) #volatility,en
741,2013-04-16 04:58:38,FOX Business,@FoxBusiness,Market's 'fear gauge' reacts to devastating controlled explosions near finish line at Boston Marathon: http://fxn.ws/11iIhUB   #VIX,en
742,2013-04-02 02:58:41,Lawrence McDonald,@Convertbond,US Navy shifting guided middle destroyer in Pacific amid N Korea threats #CBS #VIX,en
743,2013-03-27 01:04:15,CMEGroup,@CMEGroup,RT @marketsmedia: Why is the #VIX so low? Tweet us your perspective for publication in our next magazine. $VIX,en
744,2013-03-12 00:08:33,Arash Massoudi,@ArashMassoudi,"As US stocks markets reach for new record highs, Wall Street's fear gauge has slipped below the 12 level for the 1st time since Feb '07 #Vix",en
745,2013-02-28 22:13:28,Springheel Jack,@shjackcharts,#SPX #ES_F #VIX #CL_F #EURUSd My premarket post today: http://www.channelsandpatterns.com/2013/02/vix-buy-signal.html …,en
746,2013-02-27 05:35:30,Yahoo Finance,@YahooFinance,"After selloff, #stocks rise again (via @YahooFinance's #HotStockMin) http://yhoo.it/ZyA6lx  #Fed #Bernanke #VIX #housing",en
747,2013-02-26 22:40:13,Russell Rhoads,@RussellRhoads,. @CBOE Mar #VIX still at a nice discount to index. That's something to watch. #thisisimportant,en
748,2013-02-26 10:49:15,Bill Luby,@VIXandMore,RT @RussellRhoads: .@CBOE Blog posted w/ sum #VIX observations from 2day - http://bit.ly/WackiO  $VIX $VX_F,en
749,2013-02-26 06:36:45,Gary Compton,@GaryCompton,"New $VIX futures volume record set today - 302,278 contracts. #CBOE #CFE #VIX",en
750,2013-02-22 05:35:11,Yahoo Finance,@YahooFinance,#WallStreet ends lower on growth worries (via @Reuters)  http://yhoo.it/WVJXRY  #VIX,en
751,2013-02-22 04:27:03,Yahoo Finance,@YahooFinance,"#WallStreet drops on growth concerns, fear index jumps (via @Reuters)  http://yhoo.it/WVJXRY  #VIX",en
752,2013-02-10 08:10:14,ViX Paula Hermanny,@ViXPHermanny,"Did you know #ViX is on #Pinterest? Aaand, we have a #Valentine's Day #Giveaway going on <3 http://ow.ly/huD81 ",en
753,2013-02-07 10:27:08,ViX Paula Hermanny,@ViXPHermanny,You know the little black #bikini @NinaAgdal wore in CarlsJr #SuperBowl commercial? It's #ViX & you can get it here: http://ow.ly/huxVv ,en
754,2013-02-05 18:13:29,Andrea Calissano,@thewavetrading,$SPX: follow up of the short term EWP #euroxx 50 #eur #spx #ndx #vix #elliottwave  http://stks.co/hL8n ,en
755,2013-02-04 21:41:00,Lora Anne Coventry,@Lora_Coventry,RT @RLAM_UK The #Vix Index is below 13 for the first time since May 2007. At its 2008 peak it was six times this level. ,en
756,2013-02-03 16:48:34,Andrea Calissano,@thewavetrading,Weekly Technical Analysis #spx #dow #vix #bonds #elliottwave http://stks.co/hKzm ,en
757,2013-01-29 23:57:11,EVS,@EVSCBT,The Entire VIX futures term structure is under 20% all the way out to October...#CBOE #VIX data from #FACTSET,en
758,2013-01-29 00:48:28,Yahoo Finance,@YahooFinance,Why one big trader is getting into the #VIX (via @CNBC) http://yhoo.it/VLlJcd ,en
759,2013-01-19 10:03:32,Jeff Gauvin,@JeffersonObama,"Jeremy Siegel: in the last 60 years, with Democrat Presidents returns averaging 15.26% per year versus 9.01% Republican returns. #VIX",en
760,2013-01-11 18:43:17,Scott Redler,@RedDogT3,Never hurts to buy very cheap #vix to help insure a portfolio even if we head higher.   Always cheaper before volatility heats up.,en
761,2013-01-10 01:17:08,Yahoo Finance,@YahooFinance,New lows for #volatility #ETFs as #VIX drops to 2007 levels (via @ETFtrends) http://yhoo.it/U4BACh ,en
762,2013-01-08 04:43:01,Yahoo Finance,@YahooFinance,'Fear index’ #VIX faces rebound on #debt fight (via @MarketWatch) http://yhoo.it/URRmBq ,en
763,2012-12-29 03:51:52,Yahoo Finance,@YahooFinance,"#VIX, Treasury #ETFs lead weekly advancers as #FiscalCliff goes to the wire http://yhoo.it/VHW5Sz  (via @ETFTrends)",en
764,2012-12-28 23:50:06,Yahoo Finance,@YahooFinance,#Volatility #ETF trading volume explodes as #VIX cracks 20 (via @ETFTrends) http://yhoo.it/Vbl9D1 ,en
765,2012-12-06 06:11:37,niki.,@nikinink,miss @Tinashe just stopped by! expecting some dope things from her  | #vix @ Vibe Media | Access Network http://instagr.am/p/S3vbZLF-VC/ ,en
766,2012-12-04 10:20:47,ViX Paula Hermanny,@ViXPHermanny,#ViX & waris_dirie #Pinterest contest on http://Pinterest.com/ViXPHermanny  #fashion #holiday #givingback #instagoo http://instagr.am/p/SzC75WE4JH/ ,en
767,2012-11-29 20:33:31,Reuters Insider,@ReutersInsider,Market Pulse: Leave the punch bowl! Europe’s #VIX at 5-yr low and what next for #BP? http://reut.rs/TsVkO3 ,en
768,2012-11-28 18:16:57,Andrea Calissano,@thewavetrading,"SPX: Follow up of the short term EWP

http://www.thewavetrading.com/2012/11/28/spx-follow-up-of-the-short-term-ewp-47/ …

#spx #vix #elliotwave",en
769,2012-11-21 22:56:40,Russell Rhoads,@RussellRhoads,VIX Settlement = 15.05. #VIX,en
770,2012-11-16 03:23:56,Ferven,@AnonPress,The IDF actually have a tumblr for spreading propaganda? Mildly sickening to see them live-tweeting their assault and murder #OpIsrael #VIX,en
771,2012-11-15 19:12:24,Helen Bartholomew,@HelenBarthol,"Most listed vol funds track the #VIX (in a round-about way), not that you'd know based on performance http://bit.ly/RVIoCj  @CapitalCityIFR",en
772,2012-11-12 22:53:02,Jeff Kilburg,@jeffkilburg,"#VIX getting pushed lower this morning yet, equities seem tentative...",en
773,2012-11-04 00:33:25,Fari Hamzei,@HamzeiAnalytics,"If you want to correctly understand $VIX, you need to attend @RussellRhoads next #VIX Webinar on Nov 13th at 4pm CT http://bit.ly/SnPs80 ",en
774,2012-10-31 01:39:16,Fari Hamzei,@HamzeiAnalytics,@CBOE just announced that they will be open for trading tomorrow  -- see http://bit.ly/PF9grx   and PLEASE RT  #options #VIX,en
775,2012-10-25 02:24:46,Adam Kurkiewicz,@ajkurki,"Did u think #vix was headed higher? It was. Did u play w/ $VXX / $VXZ? Hope not. VIX +20%, VXX/VXZ -20%. Caveat emptor",en
776,2012-10-19 22:51:22,@_thebigbadwolf_,@_thebigbadwolf_,The countdown to the bear market has begun. #stocks #stockmarket $SPY #SPX $SPX #vix #vxx $tvix $vix #nyse #wallstreet,en
777,2012-10-16 18:28:41,Opcvm123,@opcvm123,"Dear Financiers, if there is only one research paper to be read this is the one: ""Calculating the #VIX in Excel (2007)"" http://bit.ly/RwVu5A ",en
778,2012-10-02 20:11:49,#TswakWorldUnite ,@towdeemac,"if u play @Kg_Morafe's #2hands on repeat, it loops non-stop!!!
#Vix is a beast! He Produced this and he also did #HazadousMove",en
779,2012-09-25 15:31:54,Royal London AM,@RLAM_UK,6 wks before #US #election #Vix index is at post-crisis record low; look where it was in run-up to 2008 election: http://is.gd/ZjpR6w ,en
780,2012-09-17 22:19:04,Cboe,@CBOE,"For a fifth consecutive day, $VIX futures open interest reached a new all-time high on Friday: 429,193 contracts. #CBOE #CFE #VIX",en
781,2012-09-15 04:36:54,Brian Stutland,@BrianStutland,#VIX touched multi-year low today. What does it mean for the #S&P500? Tune into my @CNBCOptions activity take on @CNBCClosingBell in 10 min,en
782,2012-09-07 00:41:04,GlobalCapital Derivatives,@DerivativesBeat,"All #VIX, all the time: @CBOE eyes 24-hour VIX futures trading: http://ow.ly/dw7AE  #CBOERMC",en
783,2012-08-22 03:50:09,The Economist Data Team,@ECONdailycharts,"Focus: Stockmarket volatility: a look at the #VIX, VSTOXX and CHIX: http://econ.st/O2E7vh ",en
784,2012-08-17 22:15:26,Cboe,@CBOE,"Open interest in $VIX futures has reached a new all-time high of 375,234 contracts - topping Wednesday's record. #CBOE #CFE #VIX",en
785,2012-08-17 09:32:18,ViX Paula Hermanny,@ViXPHermanny,Loving #pastels today! #officestyle #ViX Sela #maxidress @alexissnyder @laurenweimer http://instagr.am/p/OaSuofk4OP/ ,en
786,2012-08-16 23:05:46,Maxim Wrottesley,@MaxWrottesley,Another weekend. Another Wedding! Blue suit me thinks. #BeautifulDevon #Vix&TedGetWed ,en
787,2012-08-16 21:56:22,Cboe,@CBOE,"Open interest in $VIX futures has reached a new all-time high of 369,386 contracts. #CBOE #CFE #VIX",en
788,2012-08-15 23:50:26,Bloomberg Economics,@economics,Volatility bets rise to record as #VIX at 5-year low http://bloom.bg/PkA11e  $VIX $TVIX $UVXY $VXX $SPX $$,en
789,2012-08-12 21:26:02,Russell Rhoads,@RussellRhoads,VIX-centric Weekend Reviews - http://www.cboe.com/blogs  - $VIX $VXX #VIX #VXX #Options #Trading,en
790,2012-08-12 00:01:44,Russell Rhoads,@RussellRhoads,Review of VIX Options and ETP trading last week - http://communities.cboe.com/t5/What-s-On-Our-Minds/This-Week-in-VIX-Options-and-ETPs-by-Russell-Rhoads-CFA/ba-p/3385 … $VIX $VXX #VIX #options,en
791,2012-08-02 02:12:52,Grace Yco,@ycofriendly,Instagram #giveaway with @tietheknotimages 8/1 thru 8/14!  Win your choice #ViX #bikini + 1hr Photo Shoot by http://instagr.am/p/Ny3ohjE4Hk/ ,en
792,2012-07-24 03:45:36,Futures Magazine,@FuturesTradeMag,Understanding #VIX futures and options - http://bit.ly/NQ0PU0 ,en
793,2012-07-23 23:56:24,Myra Saefong,@MktwSaefong,Money Talks: 5 money moves a #VIX-watcher is making now. http://on.mktw.net/MyfFkv  via @MarketWatch,en
794,2012-07-21 04:04:57,John Van Reenen,@johnvanreenen,#Uncertainty from economics (#Vix #equity price vol) or politics (#fiscalcliff & EZ) bad for #investment & growth http://cep.lse.ac.uk/pubs/download/cp362.pdf …,en
795,2012-07-09 23:32:50,Bloomberg Economics,@economics,#VIX falls to cheapest since 2008 before #earnings reports http://bloom.bg/Nf3tnv  $VIX $SPX $AA $$,en
796,2012-07-09 22:40:05,Bloomberg TV,@BloombergTV,Here are the top ten stocks to watch today: http://bloom.bg/NiUcrE  $RIMM $F #VIX $BARC $AGP $FB $AA $#Euro $BAC $BA,en
797,2012-07-06 18:38:58,Andrea Calissano,@thewavetrading,"I have posted the daily technical update 

http://www.thewavetrading.com/2012/07/06/daily-0705/ …

#spx #ndx #dow #vix #elliotwave",en
798,2012-06-14 20:33:06,Raymond (Randy) Reis,@MrClean99,New Post        The Opening Look!     http://bit.ly/JON611      #VIX #SPY,en
799,2012-06-01 23:41:08,Scott Nations,@ScottNations,Something tells me the VIX calculation engine needs a tuneup.  I'm going to bet that the VIX shouldn't really be lower on the day. #VIX,en
800,2012-05-31 01:11:41,FINTEC GROUP,@FintecGroup,http://www.fintecgroup.com/tools-education/quotes-charts-2/ … #charts #gold #silver #crude #copper #coffee #bonds #vix #FX  all #free #research. do your homework before you trade,en
801,2012-04-26 04:45:22,TK_Trader,@Calvofx,#VIX smashed  -7% for the day but bottom end of range? http://dl.dropbox.com/u/74081447/vix.PNG …,en
802,2012-04-11 20:16:26,John Melloy,@JohnMelloy,"Will be interesting to see if sellers don't knock market down with Nokia $NOK reminder of forecasts coming. If #VIX holds 20, watch out.",en
803,2012-03-14 01:40:39,Amanda Drury,@MandyCNBC,"#VIX dips below 14 intraday for first time since June 20, 2007. Too complacent?",en
804,2012-03-10 05:02:59,Jacob Bunge,@jacobbunge,"CBOE set to detail new volatility products at next week's FIA conference in Boca Raton, according to trader notice $CBOE #FIA #VIX",en
805,2012-03-06 23:08:51,Ashraf Laidi,@alaidi,"$VIX gap up above 55 DMA, but requires > 24 to for smthng to write home abt  #forex #VIX $SPX",en
806,2012-02-22 23:22:13,Keith McCullough,@KeithMcCullough,Volatility keeps making higher long-term lows #VIX,en
807,2012-02-16 21:01:29,Ashraf Laidi,@alaidi,"EURUD Below $1.30 & 55-DMA, $VIX Seeks 1st Up Month Since Sept  http://bit.ly/vZyMK0  ##VIX",en
808,2012-02-09 17:48:59,daria,@dariabarbu75,$spy $es_f divergence with $VXV:$VIX ratio wich is a leading indicator| #trading #spy #vix #forex  http://stks.co/2JrS ,en
809,2012-02-09 06:18:19,Cboe,@CBOE,"Over the last 3 yrs, $BXM rose 46%; $PUT is up 54%, $BXY rose 64%, & $VXTH rose 63% www.cboe.com/benchmarks  #buywrite #VIX",en
810,2012-02-06 18:15:06,"Bud Haslett, CFA",@BudHaslett,#VIX products 5-year annual growth rate exceeds 100%. #cfa #options http://lnkd.in/Z7QBAx ,en
811,2012-02-03 14:02:37,Ric Spooner,@ricspooner1,Here are some thoughts on using the Vix index for upcoming news events NFP and Greece http://bit.ly/yPUPdw  #trading #Vix,en
812,2012-01-28 07:33:36,NetAdvisor.org®,@NetAdvisor,#stocks #investing #VIX under $20 getting interesting esp mid teens. 2nd half 2012 see #volatility w/ #Iran #oil #election #taxes #deficit,en
813,2012-01-25 06:38:24,Keith McCullough,@KeithMcCullough,VIX down -22% YTD before $AAPL went straight up #VIX,en
814,2012-01-23 22:02:29,Jeff Kilburg,@jeffkilburg,"#S&P +1300 ~ #VIX -20 ~ #EuroCurr +130 ~ All is well, right? Then why is 10 yr at 2% and Eurozone banks willn't lend to eachother?",en
815,2012-01-18 22:50:33,Seema Mody,@seemacnbc,"What's in store for feb/march? RT""@Convertbond:  #VIX has declined over 50% since early October and is now back to July levels""",en
816,2012-01-12 06:20:44,Jeff Gargiulo Jr.,@DeweyKnows,"Today Markets may have given you a tell sign - Bonds Up $tlt - EURO down, #vix up, #oil down -ALL THIS means RISK OFF- Short #DB @jimcramer",en
817,2011-12-22 23:57:48,Ashraf Laidi,@alaidi,Gold/S&P500 Ratio at Lowest at 4-mth lows     $SPX $GLC #vix #forex #volatility $SILV,en
818,2011-12-06 17:36:14,Michael McDonough,@M_McDonough,"#Volatility is even getting more volatile... [#chart, 90D volatility of the #VIX] http://twitpic.com/7p6qx0 ",en
819,2011-12-06 13:56:19,Mad HedgeFund Trader,@MadHedgFndTradr,"TUE: #Europe Whispers the Magic Words. ( #SPY ), ( #SPX ), ( #VIX ), ( #FXE ). Go to http://www.madhedgefundtrader.com/ ",en
820,2011-11-24 03:58:57,Chicagostock ,@Chicagostock,#IslandReversals = very powerful formations. http://bit.ly/rU81ly   @Wesley_Harr @Wolfmansblog @SellPuts #TLT #UUP #VIX #EUO,en
821,2011-11-22 00:25:57,Intégrale Bourse,@integralebourse,"+10% pour le #VIX sur le #CBOE > 35 pts, #FearIndex",en
822,2011-11-15 19:50:19,Jill Malandrino,@JillMalandrino,#VIX full day course w/ @RussellRhoads @OptionPit hosted by @OptionsProfits in NYC dec3 http://communities.cboe.com/t5/What-s-On-Our-Minds/VIX-Class-Coming-to-New-York-City-and-Online-December-3rd-by/ba-p/1757 …,en
823,2011-11-01 20:54:57,Intégrale Bourse,@integralebourse,"#VIX +14% en avant Bourse, #Volatility, #FearIndes",en
824,2011-11-01 05:20:17,OptionsCity Software,@OptionsCity,Live #webinar 11/10 w/CFA Russell Rhoads and the CFE: Trading #VIX #Futures and Futures Spreads http://goo.gl/T9IoQ ,en
825,2011-10-28 21:39:58,TradingPub,@TradingPub,"Unbelievable education yesterday by @stevenplace and @optionpit on #AAPL, #NFLX, #VIX, #SPX & much more... recording:  http://bit.ly/sN5aZ2 ",en
826,2011-10-21 23:11:54,Lawrence McDonald,@Convertbond,S&P 500 on track for its best month since the 1980s with the #VIX above 30?? cc @optionmonster,en
827,2011-10-13 00:32:24,GlobalMacroZen,@GlobalMacroZen,VIX chart is very interesting; at a very delicate level;makes quadruple bottoms since August; everytime it bounced higher from here #VIX,en
828,2011-10-12 07:56:22,Jeff Gargiulo Jr.,@DeweyKnows,DC - Obama is a fraud - oh well - take advantage and short risky assets  globally - #VIX - @BearBets @barrackobama @jimcramer,en
829,2011-09-30 22:06:41,Grégoire Favet,@GregoireFavet,#Vix up > 41 (day high) #volatilité,en
830,2011-09-29 01:54:03,Lawrence McDonald,@Convertbond,"#VIX has been > 30 for 37 consecutive trading days, longest since #Lehman 170 days #Volatility #mkt",en
831,2011-09-26 21:28:32,Ray Pellecchia,@RayPellecchia,.@NYSE_Euronext Lisbon lists Commerzbank Factor Certificates on VIX futures - In today's NYX 360 - http://bit.ly/nKJTGW  #VIX,en
832,2011-09-24 04:36:04,DTN Markets,@DTNMarkets,"Effective Monday, CBOE Volatility Index Futures root symbol @VX on @DTN_IQFeed opens at 08:00 ET.  Prev. opened at 08:20 ET. #VIX #CBOE",en
833,2011-09-24 01:46:58,Gary Compton,@GaryCompton,"#VIX futures extended hours trading moves up to 7AM beginning this Monday, Sept 26 at CBOE Futures Exchange: http://cfe.cboe.com/aboutcfe/releases.aspx ….",en
834,2011-09-10 05:47:46,GoldCore,@GoldCore,Another Risk Blowout in the Markets Today: RT @GTCost  #vix #stocks #markets #mkt #economy #econ ~ http://bit.ly/nSBgAt ,en
835,2011-08-26 02:34:56,ETF Capital,@ETFCapital,"When the #VIX goes up, investors will pay higher premiums on options http://linkd.in/qeSlV9 ",en
836,2011-08-24 05:43:57,US Global Investors,@USFunds,#Vix Volatility Very Much in Line With #Market Bounce  http://bit.ly/oauuiW ,en
837,2011-08-19 23:16:46,Myra Saefong,@MktwSaefong,The Tell: #Gold and the #VIX have an interesting relationship. http://blogs.marketwatch.com/thetell/2011/08/19/gold-and-the-vix-have-an-interesting-relationship/ … via @MarketWatch,en
838,2011-08-18 22:56:28,Brenda Kelly,@Brenda_Kelly,#Vix index at 40.95,en
839,2011-08-11 02:15:59,iShares,@iShares,RK^: #VIX Index over 40 after hitting 1+ yr high of 47 on Mon; our analysis shows this is too high,en
840,2011-08-09 00:33:26,Carol Massar,@carolmassar,"#Vix tops 40 for the first time inraday since May 2010.  Ah, yeah .. it's volatile out there.",en
841,2011-07-29 11:52:48,Marnie S. Hoppe,@Marnieg33,Thank you everyone for helping the #ikeavixens!  We won two prizes! Team spirit & 3rd in reach!  #Vix,en
842,2011-07-26 22:10:16,William Lam,@lamw,New post: Automating the New Integrated VIX/Guest Operations API in vSphere 5 - http://twurl.nl/omjzzi #vSphere5 #esxi5 #vix,en
843,2011-07-22 22:37:56,TradingPub,@TradingPub,Excited to have Mark Sebastian from @OptionPit Tuesday. Mark will be bringing the heat on the SPX and VIX:  https://tradingpub.omnovia.com/register/64201309780410 …  #pub #vix,en
844,2011-07-18 21:22:49,Scott Nations,@ScottNations,"VIX below 20 on Fri. only because of furious selling in last 15 minutes.  Look for jump on open.  #VIX had it right on Thurs, doubted rally.",en
845,2011-07-14 05:11:29,Nour E. Al-Hammoury,@NourHammoury,"#VIX remain above 200 DAY MA , watch $SPX tomorrow",en
846,2011-07-12 22:29:13,Nour E. Al-Hammoury,@NourHammoury,#VIX Index above its 200 DAY MA again !! What Does that mean ?? $SPX,en
847,2011-07-06 23:00:34,ShankysTB  ,@ShankysTB,Morning Market Summary and Charts – 07/06/11 http://j.mp/pCReeb  Wads of #SPX and #VIX charts for all to see. Target backtest near 1315.,en
848,2011-06-28 23:30:15,Gary Compton,@GaryCompton,Two volatility traders share their insights on #VIX's recent activity in #CBOE's latest digital news release: http://cboenews.com .,en
849,2011-06-24 08:52:22,"Chris Cooper, MBA, AAMS®",@askchrishetrade,"We Showed Ya So.........VIX ( Volatility Index ) http://askchrishetrades.blogspot.com/2011/06/we-showed-ya-sovix-volatility-index.html?spref=tw …

#VIX $SPY #Study",en
850,2011-06-23 22:41:15,Top 10 Stocks,@TOP10STOCKS,"#VIX shot up 14, #DOW dumped 180 point, #Oil under $90! what an investor should do now?
Check it out http://www.todaystop10stocks.com ",en
